id,label
quiet_1575375690278_26_2,noise
WaterHeater_1530022366809_3_5,noise
quiet_1575375808012_123_1,noise
Music_1530091368640_1_4,noise
autos_13_CSLvl1_1567414950244_1,noise
Radio_1558095030464_1,noise
Radio_1575471122058_20_3,noise
quiet_1575390645411_102_3,noise
quiet_1575375690278_116_1,noise
TV_1530349696614_2_3,noise
quiet_72_CSLvl0_1569930017114_5,noise
autos_5_CSLvl1_1567072274973_2,noise
TV_67_CSLvl3_1569833618085_2,noise
Radio_1530690269648_2_2,noise
quiet_1575375690278_155_4,noise
Music_1530028711763_1_1,noise
TV_1559225306599_5,noise
people_1559304187836_5,noise
TV_73_CSLvl3_1569943116883_5,noise
quiet_1575390507490_92_2,noise
quiet_1575390645411_143_1,noise
TV_1558868443783_3,noise
quiet_11_CSLvl0_1567161732817_1,noise
quiet_1575375808012_44_3,noise
TV_67_CSLvl1_1569835920647_4,noise
autos_1575461412399_134_2,noise
TV_1558868246171_4,noise
Microwave_1530348926238_2_3,noise
TV_1559235319116_2,noise
autos_1575461412399_204_3,noise
quiet_1575375808012_139_3,noise
TV_1558009635836_5,noise
quiet_5_CSLvl0_1567069336710_3,noise
quiet_1558005683630_4,noise
VacuumCleaner_1529601662543_1_3,noise
Music_1559743619480_1,noise
WashingMachine_1559258555850_3,noise
quiet_1558871248050_4,noise
TV_1559225503102_3,noise
TV_60_CSLvl2_1569490595281_1,noise
TV_1559286234120_3,noise
TV_1559286355134_2,noise
Microwave_1529600871315_3_2,noise
quiet_11_CSLvl0_1567162094980_2,noise
TV_58_CSLvl3_1569421525422_1,noise
Dishwasher_1530018948240_3_1,noise
TV_56_CSLvl1_1569399976981_4,noise
TV_63_CSLvl2_1569585165081_2,noise
WaterHeater_1529597707963_3_2,noise
TV_70_CSLvl3_1569922767212_4,noise
quiet_1558958368384_2,noise
TV_61_CSLvl1_1569506090500_1,noise
WaterHeater_1559139287129_1,noise
autos_1575461412399_78_3,noise
WashingMachine_1557916804692_4,noise
WashingMachine_1559051445186_5,noise
autos_21_CSLvl3_1567584122310_1,noise
Microwave_1530283353232_2_1,noise
quiet_1575375808012_70_3,noise
autos_15_CSLvl1_1567425801858_3,noise
quiet_9_CSLvl0_1567147458137_1,noise
quiet_5_CSLvl0_1567069184879_3,noise
TV_65_CSLvl1_1569599299770_4,noise
autos_1575461412399_67_4,noise
quiet_1575375808012_99_1,noise
autos_11_CSLvl1_1567163570547_2,noise
autos_21_CSLvl3_1567584122310_2,noise
autos_1575461412399_78_4,noise
WashingMachine_1559258535168_2,noise
TV_1529951003912_1_3,noise
quiet_1575375808012_189_5,noise
autos_3_CSLvl3_1567002345108_5,noise
TV_70_CSLvl3_1569922088069_4,noise
autos_20_CSLvl2_1567523975693_2,noise
TV_62_CSLvl1_1569570581893_2,noise
quiet_1575375690278_51_1,noise
quiet_1575375690278_89_3,noise
Music_1558869921482_4,noise
autos_3_CSLvl1_1567000515478_3,noise
TV_74_CSLvl3_1570002709951_5,noise
TV_53_CSLvl3_1569311661107_3,noise
quiet_53_CSLvl0_1569310152801_5,noise
quiet_1575390645411_54_1,noise
quiet_1575390507490_170_2,noise
TV_1559225169847_4,noise
quiet_1575375808012_95_5,noise
quiet_1575375690278_62_1,noise
quiet_55_CSLvl0_1569336966097_5,noise
Music_1530042650943_1_2,noise
autos_16_CSLvl1_1567442675904_2,noise
TV_1559065678508_4,noise
quiet_1575390507490_191_4,noise
CoffeeMachine_1529601191213_2_3,noise
TV_56_CSLvl2_1569398745870_5,noise
WashingMachine_1531168211525_2_4,noise
WashingMachine_1560165989539_4,noise
autos_14_CSLvl3_1567421985820_4,noise
TV_71_CSLvl3_1569926636563_3,noise
TV_69_CSLvl3_1569845424285_3,noise
quiet_1558787928631_2,noise
Music_1558957662533_3,noise
CoffeeMachine_1559043352250_1,noise
quiet_1575375690278_152_3,noise
quiet_1575375808012_88_2,noise
TV_50_CSLvl3_1569243448748_4,noise
quiet_1575390507490_36_1,noise
quiet_1575390507490_98_1,noise
WashingMachine_1530091409070_2_4,noise
Music_1559226446289_3,noise
quiet_5_CSLvl0_1567069336710_5,noise
quiet_60_CSLvl0_1569489344547_4,noise
quiet_1575375690278_26_5,noise
autos_12_CSLvl2_1567410970907_1,noise
Radio_1529599254217_3_3,noise
autos_8_CSLvl2_1567098863353_1,noise
quiet_1575390507490_127_1,noise
Music_1529938766264_1_1,noise
WashingMachine_1559315593897_1,noise
quiet_1575375690278_120_5,noise
autos_19_CSLvl2_1567512252284_4,noise
TV_74_CSLvl2_1570003332060_1,noise
quiet_1575375808012_58_2,noise
quiet_1575375690278_27_3,noise
TV_64_CSLvl3_1569592622370_2,noise
quiet_1575390645411_79_4,noise
quiet_1575390645411_39_5,noise
Microwave_1530283443491_3_2,noise
Radio_1575471122058_80_1,noise
quiet_1575390507490_208_5,noise
Radio_1575471122058_106_5,noise
TV_73_CSLvl3_1569943003968_3,noise
quiet_1575390507490_202_2,noise
quiet_1575375690278_209_2,noise
TV_68_CSLvl3_1569839375059_1,noise
TV_67_CSLvl2_1569834811214_2,noise
TV_1559740618092_1,noise
quiet_57_CSLvl0_1569400931456_1,noise
autos_1575461412399_10_1,noise
WashingMachine_1559227598655_2,noise
autos_19_CSLvl3_1567514093197_2,noise
Radio_1558870990620_1,noise
quiet_1575375808012_27_1,noise
autos_1_CSLvl1_1566979242983_2,noise
WashingMachine_1559227335845_5,noise
Music_1529951449137_1_3,noise
TV_52_CSLvl1_1569252593562_3,noise
quiet_1575375808012_167_4,noise
quiet_1575390645411_138_3,noise
quiet_1575375690278_67_3,noise
quiet_1575390645411_199_2,noise
quiet_1575390645411_170_3,noise
TV_55_CSLvl3_1569337634675_1,noise
VacuumCleaner_1530172222193_2_2,noise
autos_1560601845081_3,noise
Radio_1530091440385_3,noise
Music_1530042713821_2_5,noise
WaterHeater_1530350275079_2_4,noise
quiet_1530093851365(3)_2_4,noise
Radio_1530091368640_2,noise
autos_1575461412399_191_3,noise
quiet_1575375690278_118_5,noise
quiet_1575390507490_190_2,noise
quiet_1559067525341_4,noise
TV_60_CSLvl1_1569489741698_2,noise
Radio_1575471122058_50_5,noise
autos_1559234568825_3,noise
TV_1558954915635_3,noise
autos_1575461412399_91_3,noise
quiet_1559235555536_1,noise
TV_70_CSLvl3_1569922655485_5,noise
quiet_1575375690278_88_5,noise
autos_6_CSLvl1_1567075547869_4,noise
WashingMachine_1559289278277_4,noise
autos_22_CSLvl2_1567589937524_1,noise
quiet_1530093303772_1_1,noise
CoffeeMachine_1559043579448_4,noise
quiet_59_CSLvl0_1569423177574_3,noise
TV_1530282867882_2_1,noise
TV_69_CSLvl1_1569843446698_3,noise
TV_58_CSLvl3_1569421525422_4,noise
Radio_1530690368047_2_5,noise
TV_1530349696614_4_1,noise
quiet_1575390507490_38_5,noise
WashingMachine_1530042019362_2_4,noise
TV_64_CSLvl1_1569591805958_2,noise
quiet_1575390507490_138_3,noise
quiet_1575390645411_164_4,noise
quiet_1575375808012_38_5,noise
autos_9_CSLvl2_1567148894018_5,noise
autos_1575461412399_147_2,noise
Music_1530708644652_2_5,noise
autos_21_CSLvl3_1567583890664_3,noise
autos_1558869126014_4,noise
Microwave_1529518200599_2_1,noise
TV_73_CSLvl3_1569942878438_5,noise
Music_1530028774830_4_1,noise
quiet_1575375808012_53_1,noise
autos_1575461412399_64_1,noise
Radio_1559332489277_5,noise
TV_55_CSLvl2_1569339027625_2,noise
quiet_1575390645411_116_1,noise
TV_55_CSLvl1_1569338693470_5,noise
people_1560602623597_4,noise
TV_1559256142258_2,noise
autos_10_CSLvl3_1567157345011_2,noise
Music_1559226446289_4,noise
CoffeeMachine_1529601336438_3_5,noise
Music_1529599385480_2_3,noise
autos_12_CSLvl2_1567410724223_1,noise
autos_23_CSLvl3_1567593610868_1,noise
quiet_71_CSLvl0_1569924796750_5,noise
autos_23_CSLvl1_1567594174340_5,noise
quiet_1558868964601_4,noise
quiet_1575375808012_123_4,noise
quiet_1575390507490_218_5,noise
Music_1558869967069_3,noise
TV_74_CSLvl3_1570003228622_1,noise
Music_1558869847184_4,noise
Microwave_1530022080487_1_5,noise
Dishwasher_1559287228153_2,noise
autos_1575461412399_132_2,noise
Dishwasher_1559052653614_2,noise
quiet_1575390507490_110_2,noise
quiet_1559235029082_5,noise
WashingMachine_1559289298995_4,noise
TV_52_CSLvl2_1569251813549_5,noise
quiet_1575390645411_141_3,noise
VacuumCleaner_1530022565425_4_1,noise
Radio_1575471122058_67_2,noise
quiet_1575375690278_31_4,noise
CoffeeMachine_1530171403786_1_3,noise
quiet_55_CSLvl0_1569336841804_1,noise
quiet_1575390645411_125_3,noise
Music_1530090277419_1_3,noise
autos_17_CSLvl3_1567498347277_3,noise
quiet_1575390507490_47_2,noise
quiet_20_CSLvl0_1567521729305_1,noise
autos_1575461412399_74_3,noise
quiet_1559743803755_1,noise
autos_1575461412399_27_4,noise
WaterHeater_1530094332651_3_5,noise
autos_19_CSLvl1_1567513293619_5,noise
TV_1529950770131_1_3,noise
WashingMachine_1560166312039_5,noise
WashingMachine_1530126632999_3_1,noise
quiet_1530093353149_1_1,noise
quiet_51_CSLvl0_1569246484652_3,noise
WashingMachine_1529692486891_3_2,noise
quiet_15_CSLvl0_1567425228077_4,noise
autos_3_CSLvl2_1567001804023_3,noise
quiet_16_CSLvl0_1567441156755_5,noise
quiet_1575375690278_114_5,noise
Radio_1530282559165_1_3,noise
autos_1575461412399_36_4,noise
quiet_1575390507490_179_4,noise
autos_2_CSLvl1_1566987860849_3,noise
quiet_1575390645411_177_5,noise
CoffeeMachine_1530040172703_1_1,noise
Radio_1575471122058_31_1,noise
Music_1558956405349_3,noise
quiet_1530093185188_3_3,noise
Dishwasher_1559287205523_5,noise
WashingMachine_1559258680137_3,noise
autos_23_CSLvl2_1567592705005_1,noise
Radio_1575471122058_2_3,noise
CoffeeMachine_1530085340929_3_5,noise
WaterHeater_1559050284560_2,noise
Music_1529938829607_2_3,noise
WashingMachine_1530348745073_1_5,noise
TV_1530282917376_3_4,noise
quiet_1575390507490_133_1,noise
WaterHeater_1530727151272_4_5,noise
quiet_1575375690278_171_1,noise
autos_11_CSLvl2_1567164768473_4,noise
WaterHeater_1529597754088_1_3,noise
TV_53_CSLvl3_1569311779098_2,noise
TV_65_CSLvl3_1569599152889_3,noise
quiet_1575375690278_78_3,noise
WaterHeater_1559050172116_2,noise
Music_1530028880966_1_2,noise
TV_64_CSLvl1_1569591454630_3,noise
autos_1575461412399_32_2,noise
Microwave_1529518264274_2_5,noise
quiet_53_CSLvl0_1569310522883_3,noise
quiet_1575390645411_195_3,noise
TV_55_CSLvl3_1569337876200_1,noise
TV_1558954804227_2,noise
Dishwasher_1558041490737_2,noise
WaterHeater_1530690085200_2_3,noise
Radio_1575471122058_126_4,noise
Music_1529951449137_2_2,noise
Radio_1575471122058_66_2,noise
quiet_1575375690278_196_2,noise
CoffeeMachine_1559323428919_3,noise
WashingMachine_1530348800500_1_2,noise
CoffeeMachine_1559323775319_2,noise
Radio_1575471122058_7_3,noise
TV_63_CSLvl3_1569586036761_5,noise
autos_16_CSLvl3_1567442075873_4,noise
quiet_8_CSLvl0_1567096031455_5,noise
quiet_1575390645411_82_1,noise
CoffeeMachine_1530040046934_4_5,noise
autos_1575461412399_147_3,noise
Music_1529938829607_2_1,noise
autos_1_CSLvl3_1566980157617_2,noise
TV_58_CSLvl3_1569421651419_1,noise
CoffeeMachine_1559323718749_2,noise
quiet_1559089049841_2,noise
quiet_1575375690278_104_3,noise
Radio_1559332606863_5,noise
quiet_1575390645411_131_4,noise
WashingMachine_1558468283285_3,noise
quiet_1575390645411_127_2,noise
WaterHeater_1529597654181_2_3,noise
quiet_1530093851365(1)_2_5,noise
TV_67_CSLvl3_1569833500824_3,noise
quiet_1575390507490_96_4,noise
quiet_1530003392641_2_5,noise
autos_13_CSLvl2_1567416730888_5,noise
Radio_1575471122058_55_4,noise
CoffeeMachine_1559029428866_3,noise
autos_18_CSLvl3_1567503459460_3,noise
quiet_1530093851365(1)_3_4,noise
Dishwasher_1558041575642_5,noise
Radio_1530091440385_2,noise
Microwave_1530348979466_3_3,noise
quiet_1575375690278_175_5,noise
TV_1529951003912_3_3,noise
TV_1530023063792_3_5,noise
quiet_1559089346512_1,noise
autos_24_CSLvl2_1567773229262_3,noise
people_1560602590299_2,noise
autos_1575461412399_189_4,noise
Radio_1559226103880_4,noise
quiet_1575375808012_88_5,noise
Radio_1529599254217_2_3,noise
VacuumCleaner_1530349059301_3_1,noise
TV_70_CSLvl2_1569921887237_5,noise
TV_50_CSLvl2_1569243234827_2,noise
Dishwasher_1530019808497_2_2,noise
Radio_1575471122058_85_4,noise
Radio_1559226103880_1,noise
Music_1530091368640_3_5,noise
quiet_65_CSLvl0_1569596695825_4,noise
quiet_1575390645411_99_5,noise
Radio_1559258131762_1,noise
CoffeeMachine_1559029488483_2,noise
WaterHeater_1529597654181_1_1,noise
Radio_1559327984004_3,noise
autos_11_CSLvl3_1567162837014_3,noise
TV_1529517180546_2_1,noise
TV_1559256142258_3,noise
quiet_1575390507490_194_4,noise
people_1557925064932_5,noise
TV_54_CSLvl1_1569326360001_1,noise
Music_1529938829607_4_1,noise
quiet_1575375690278_168_5,noise
quiet_24_CSLvl0_1567770757058_4,noise
TV_1559065859591_5,noise
people_1559304279189_4,noise
Music_1559256762258_4,noise
quiet_1575375808012_202_1,noise
TV_61_CSLvl3_1569505242061_4,noise
quiet_1575390645411_35_3,noise
quiet_1575375690278_168_1,noise
quiet_1575375690278_37_4,noise
TV_65_CSLvl1_1569599752186_3,noise
autos_17_CSLvl1_1567496963719_2,noise
quiet_1575375690278_130_4,noise
autos_1575461412399_85_3,noise
quiet_1559234844534_2,noise
quiet_1559088920822_1,noise
WaterHeater_1529517849797_3_3,noise
quiet_1575390645411_191_4,noise
Music_1529778028540_2_3,noise
autos_12_CSLvl1_1567412046753_4,noise
quiet_1575390645411_98_1,noise
autos_10_CSLvl3_1567157080101_2,noise
autos_20_CSLvl1_1567524510758_1,noise
Radio_1530709410596_1_2,noise
quiet_1575375690278_26_4,noise
quiet_24_CSLvl0_1567771165264_4,noise
autos_1575461412399_153_3,noise
quiet_1575390507490_59_1,noise
TV_56_CSLvl1_1569399859462_4,noise
autos_8_CSLvl2_1567098360748_2,noise
autos_23_CSLvl1_1567594399036_3,noise
quiet_1575375808012_212_4,noise
Music_1559743590130_2,noise
TV_1529599884665_1_2,noise
TV_56_CSLvl1_1569399378348_4,noise
quiet_1575375808012_29_2,noise
WashingMachine_1559051425644_3,noise
quiet_73_CSLvl0_1569941391131_1,noise
quiet_1575390507490_76_1,noise
autos_9_CSLvl2_1567148316090_2,noise
TV_1530709811551_3_2,noise
Dishwasher_1530039571945_2_5,noise
autos_1575461412399_179_3,noise
quiet_54_CSLvl0_1569325406513_3,noise
autos_1575461412399_125_2,noise
Music_1530028818117_3_3,noise
TV_1530350012465_3_5,noise
autos_23_CSLvl3_1567593501003_1,noise
WaterHeater_1530283187746_3_5,noise
WashingMachine_1530126632999_1_2,noise
quiet_1575375690278_20_2,noise
Microwave_1530093328303_1_2,noise
autos_1575461412399_94_2,noise
Dishwasher_1558041633502_5,noise
Microwave_1529600513826_1_4,noise
autos_1575461412399_139_1,noise
quiet_1575375808012_97_4,noise
quiet_1558957988954_4,noise
TV_1559235132948_3,noise
autos_20_CSLvl3_1567522582101_4,noise
autos_20_CSLvl2_1567523863246_5,noise
quiet_1575390645411_215_3,noise
autos_1575461412399_162_4,noise
Music_1529517530505_3_5,noise
quiet_6_CSLvl0_1567074389928_5,noise
TV_55_CSLvl3_1569337997482_5,noise
Radio_1575471122058_17_3,noise
TV_59_CSLvl2_1569425221210_5,noise
WaterHeater_1559050732025_3,noise
quiet_1575390645411_191_1,noise
Dishwasher_1529598131747_2_2,noise
Music_1529517595438_1_1,noise
quiet_1575390645411_12_4,noise
autos_3_CSLvl2_1567001290287_1,noise
autos_1575461412399_132_3,noise
autos_1575461412399_150_2,noise
autos_3_CSLvl2_1567001552177_3,noise
TV_54_CSLvl1_1569326881097_2,noise
autos_18_CSLvl3_1567502868156_2,noise
quiet_1559256837245_2,noise
TV_62_CSLvl3_1569571739816_5,noise
TV_1530282824338_2_3,noise
quiet_1575390507490_212_4,noise
Music_1558956694415_2,noise
autos_24_CSLvl1_1567772321195_1,noise
TV_54_CSLvl2_1569328842131_5,noise
quiet_13_CSLvl0_1567413909612_1,noise
quiet_1575375808012_182_3,noise
quiet_1575390507490_226_1,noise
autos_1575461412399_181_2,noise
people_1557836796432_2,noise
TV_1529599928313_2_5,noise
people_1559288137746_3,noise
TV_1529939625537_3_5,noise
people_1557835944614_3,noise
TV_72_CSLvl3_1569932771580_5,noise
TV_1559286195413_1,noise
WaterHeater_1559050152885_3,noise
quiet_1559259318070_2,noise
autos_21_CSLvl2_1567583077632_1,noise
VacuumCleaner_1530022629603_3_3,noise
autos_1559234568825_4,noise
WashingMachine_1559229699493_1,noise
people_1558469880519_3,noise
Music_1529939894692_1_3,noise
CoffeeMachine_1529601191213_3_5,noise
autos_6_CSLvl3_1567076954319_3,noise
CoffeeMachine_1529601380597_3_1,noise
WaterHeater_1530283100821_3_2,noise
autos_1575461412399_118_3,noise
WashingMachine_1529692300159_3_4,noise
quiet_1575375690278_119_4,noise
autos_18_CSLvl2_1567502406126_1,noise
Music_1530091302929_1_2,noise
Microwave_1530348979466_1_5,noise
quiet_1559089346512_3,noise
quiet_1575375808012_27_4,noise
TV_1529517115191_3_5,noise
WaterHeater_1529597754088_3_1,noise
quiet_1559743850310_3,noise
quiet_1575375808012_5_5,noise
TV_1530349696614_3_3,noise
WaterHeater_1559050819760_5,noise
Microwave_1529518200599_4_1,noise
quiet_1575390507490_11_3,noise
quiet_1575375690278_155_3,noise
quiet_1575375808012_97_5,noise
quiet_1575375808012_74_5,noise
WaterHeater_1529518045417_4_5,noise
TV_1559260053938_5,noise
CoffeeMachine_1529601380597_1_4,noise
autos_9_CSLvl1_1567150307081_2,noise
autos_7_CSLvl2_1567083408490_3,noise
TV_1529951145975_1_5,noise
WaterHeater_1559139287129_3,noise
Microwave_1530283353232_2_2,noise
quiet_1575390645411_187_2,noise
people_1559235029082_5,noise
quiet_61_CSLvl0_1569503051911_5,noise
TV_55_CSLvl1_1569338463486_3,noise
Radio_1575471122058_76_5,noise
TV_62_CSLvl3_1569571045557_3,noise
Radio_1559236107793_1,noise
TV_1558955385076_3,noise
autos_10_CSLvl2_1567155168076_4,noise
WaterHeater_1559138078611_1,noise
quiet_1575375690278_2_3,noise
quiet_1575375808012_38_4,noise
TV_65_CSLvl1_1569599983936_3,noise
Music_1530042713821_3_3,noise
quiet_1575390645411_78_2,noise
autos_1_CSLvl1_1566979595690_4,noise
quiet_1575390507490_19_5,noise
quiet_1575390507490_178_4,noise
VacuumCleaner_1530172222193_4_4,noise
Microwave_1529518264274_4_1,noise
Music_1529777963017_2_2,noise
autos_1575461412399_124_5,noise
autos_1559295784150_4,noise
quiet_1575375690278_55_5,noise
quiet_1559235477832_3,noise
autos_1575461412399_79_2,noise
people_1559288167805_1,noise
WashingMachine_1529693779238_3,noise
quiet_1575390645411_133_4,noise
autos_1575461412399_182_3,noise
quiet_1575375690278_43_2,noise
quiet_1575375690278_184_1,noise
TV_1530023126959_2_1,noise
WashingMachine_1559229747353_5,noise
Radio_1530709461614_3_3,noise
quiet_1559287630880_2,noise
CoffeeMachine_1559066414294_1,noise
quiet_1575375690278_119_3,noise
TV_50_CSLvl1_1569242257760_3,noise
WaterHeater_1529597707963_1_2,noise
quiet_1575390645411_188_4,noise
quiet_1575390645411_21_2,noise
people_1557924891433_2,noise
TV_51_CSLvl1_1569248953107_2,noise
WashingMachine_1529692532490_3_1,noise
quiet_1575390507490_138_5,noise
quiet_1575375690278_81_1,noise
TV_1529516851312_3_5,noise
CoffeeMachine_1559323654799_5,noise
autos_16_CSLvl2_1567443710168_5,noise
TV_1529600226603_3_5,noise
quiet_1575390645411_211_3,noise
quiet_1559089080570_1,noise
TV_1558955017756_4,noise
quiet_59_CSLvl0_1569423304969_5,noise
Microwave_1529600920210_1_4,noise
people_1559067217853_3,noise
autos_1575461412399_153_2,noise
people_1559067268753_5,noise
quiet_1575375690278_160_4,noise
autos_3_CSLvl1_1567000260068_3,noise
autos_2_CSLvl1_1566988524101_1,noise
autos_18_CSLvl2_1567502162658_5,noise
TV_51_CSLvl2_1569247383616_2,noise
TV_71_CSLvl2_1569925440774_1,noise
CoffeeMachine_1559029514982_4,noise
quiet_1575375690278_21_3,noise
quiet_1575390645411_156_4,noise
Music_1529951347805_1_4,noise
Dishwasher_1530018948240_1_2,noise
Radio_1530690269648_2_1,noise
autos_14_CSLvl3_1567421533288_4,noise
Dishwasher_1530311108593_1_4,noise
quiet_1575375808012_42_2,noise
Music_1559743559620_2,noise
WashingMachine_1557916862932_5,noise
autos_1_CSLvl1_1566979707826_2,noise
TV_57_CSLvl2_1569404402602_5,noise
WaterHeater_1530022303747_2_5,noise
autos_6_CSLvl2_1567075937670_4,noise
TV_68_CSLvl2_1569839583708_3,noise
WaterHeater_1559050505067_1,noise
Music_1558957310604_3,noise
autos_1559295673157_4,noise
CoffeeMachine_1559323737378_1,noise
autos_8_CSLvl2_1567098360748_1,noise
quiet_1575390507490_185_3,noise
autos_10_CSLvl2_1567155431648_2,noise
autos_24_CSLvl1_1567772536478_1,noise
quiet_1575375808012_55_2,noise
WashingMachine_1530042083581_2_2,noise
quiet_1575375808012_146_2,noise
Dishwasher_1559052699722_5,noise
WashingMachine_1559051487414_3,noise
quiet_1575375808012_200_1,noise
WaterHeater_1529597808765_3_4,noise
autos_6_CSLvl3_1567077089677_1,noise
quiet_1575390645411_117_4,noise
TV_58_CSLvl2_1569419341034_3,noise
Microwave_1530093424482_1_3,noise
autos_4_CSLvl2_1567012063270_2,noise
TV_67_CSLvl3_1569833730263_2,noise
WashingMachine_1529573120995_1_1,noise
WashingMachine_1559315440934_3,noise
quiet_1575390507490_126_4,noise
TV_74_CSLvl3_1570003095421_5,noise
TV_1529600173957_2_3,noise
Radio_1575471122058_87_5,noise
quiet_71_CSLvl0_1569924531779_3,noise
autos_8_CSLvl1_1567099614827_3,noise
TV_61_CSLvl3_1569504978798_1,noise
WashingMachine_1529757232045_3_3,noise
WaterHeater_1529597989731_3_4,noise
Microwave_1529600513826_3_5,noise
autos_12_CSLvl2_1567411214671_3,noise
quiet_62_CSLvl0_1569568671593_4,noise
Music_1530350351597_3_3,noise
autos_7_CSLvl2_1567083161206_5,noise
Microwave_1529600728769_1_1,noise
TV_60_CSLvl1_1569489621039_1,noise
quiet_1575390507490_177_1,noise
quiet_1575390507490_56_3,noise
TV_1559260104107_5,noise
Dishwasher_1559259192856_4,noise
Music_1558093645033_5,noise
TV_67_CSLvl2_1569834701080_1,noise
quiet_1575375690278_183_5,noise
Radio_1575471122058_97_5,noise
TV_1530282867882_3_1,noise
TV_67_CSLvl1_1569835920647_1,noise
quiet_1575375808012_132_5,noise
TV_58_CSLvl1_1569420554550_4,noise
WashingMachine_1559227730686_4,noise
Music_1559286590541_3,noise
Radio_1558870491777_3,noise
autos_19_CSLvl1_1567513656213_4,noise
WaterHeater_1559137992832_2,noise
quiet_1575390645411_43_1,noise
TV_67_CSLvl1_1569835808018_4,noise
WaterHeater_1529597808765_3_2,noise
quiet_51_CSLvl0_1569246364759_1,noise
quiet_1575390645411_145_5,noise
TV_68_CSLvl1_1569840905286_5,noise
people_1559234956165_5,noise
WashingMachine_1530310602695_2_2,noise
WashingMachine_1530126632999_1_1,noise
quiet_1575390645411_117_5,noise
quiet_1575375690278_191_5,noise
Dishwasher_1529598177006_3_5,noise
autos_6_CSLvl1_1567075681213_2,noise
Radio_1559236051774_1,noise
TV_73_CSLvl1_1569942552479_1,noise
autos_19_CSLvl3_1567514203762_4,noise
quiet_1575375808012_61_4,noise
TV_51_CSLvl2_1569247383616_4,noise
Radio_1559328052975_4,noise
Radio_1575471122058_50_4,noise
Music_1530028880966_3_4,noise
Music_1559743619480_4,noise
quiet_1575390507490_132_5,noise
quiet_1575390645411_29_3,noise
quiet_1558958393533_5,noise
WaterHeater_1559050066318_2,noise
quiet_54_CSLvl0_1569325693444_2,noise
Music_1529951449137_2_1,noise
TV_50_CSLvl1_1569242383427_4,noise
CoffeeMachine_1530040172703_2_4,noise
Music_1558092305867_2,noise
quiet_1529665145174_2_1,noise
CoffeeMachine_1559323428919_2,noise
TV_73_CSLvl3_1569943473499_5,noise
Music_1559226755460_1,noise
quiet_22_CSLvl0_1567587072131_2,noise
quiet_63_CSLvl0_1569583872592_3,noise
Radio_1575471122058_113_4,noise
TV_62_CSLvl3_1569571401146_1,noise
autos_3_CSLvl3_1567002598933_2,noise
Music_1530090277419_3_3,noise
quiet_1575375690278_6_3,noise
TV_55_CSLvl3_1569337505960_1,noise
quiet_1530283670480_1_1,noise
quiet_1575390645411_146_2,noise
Dishwasher_1529598315503_2_3,noise
autos_1575461412399_84_1,noise
autos_1575461412399_45_1,noise
TV_59_CSLvl1_1569423818664_5,noise
autos_13_CSLvl2_1567416357803_5,noise
CoffeeMachine_1559137820373_5,noise
quiet_1575390507490_45_3,noise
TV_58_CSLvl1_1569420071535_4,noise
Radio_1529599037657_1_1,noise
quiet_12_CSLvl0_1567408687091_2,noise
WaterHeater_1529517912859_2_2,noise
autos_1575461412399_102_4,noise
Radio_1530709410596_3_2,noise
WashingMachine_1530042146965_2_4,noise
autos_21_CSLvl2_1567583325802_5,noise
VacuumCleaner_1530397820357_4_2,noise
quiet_1559743930662_3,noise
TV_59_CSLvl3_1569425098829_3,noise
TV_1529778151912_3_4,noise
quiet_60_CSLvl0_1569488966355_1,noise
people_1559288137746_4,noise
Microwave_1530348926238_3_1,noise
quiet_1575375808012_210_1,noise
quiet_1575390645411_51_3,noise
quiet_1575390507490_218_3,noise
autos_1_CSLvl2_1566978733454_1,noise
TV_54_CSLvl1_1569326759858_5,noise
autos_1_CSLvl2_1566978365428_1,noise
quiet_1575375808012_190_2,noise
WaterHeater_1559050617115_2,noise
TV_66_CSLvl3_1569828949086_2,noise
Radio_1575471122058_64_4,noise
quiet_1575375690278_102_2,noise
Microwave_1529600983244_1_1,noise
quiet_1575375808012_121_5,noise
Music_1558957085484_2,noise
TV_67_CSLvl2_1569834701080_2,noise
quiet_1575390507490_190_1,noise
Radio_1575471122058_75_4,noise
TV_52_CSLvl1_1569253166592_2,noise
autos_11_CSLvl2_1567164653576_4,noise
TV_1558954973855_5,noise
Radio_1558870836584_3,noise
TV_1530709885068_2_1,noise
TV_1530023000809_1_3,noise
TV_1530023000809_3_5,noise
quiet_1575390507490_166_5,noise
autos_3_CSLvl2_1567001159420_4,noise
WaterHeater_1530350166237_1_5,noise
TV_56_CSLvl3_1569396986661_4,noise
autos_15_CSLvl2_1567426783280_2,noise
TV_1558954769251_1,noise
quiet_1575375808012_64_1,noise
Radio_1575471122058_100_5,noise
quiet_1559259362032_2,noise
TV_1530710052627_2_5,noise
TV_1530709959318_3_3,noise
quiet_64_CSLvl0_1569590453902_1,noise
autos_16_CSLvl1_1567443143647_5,noise
Dishwasher_1559259192856_1,noise
people_1560602623597_1,noise
autos_14_CSLvl3_1567421419075_1,noise
Music_1558957662533_2,noise
TV_1559256374380_2,noise
quiet_1575375690278_10_4,noise
autos_2_CSLvl1_1566988049957_2,noise
quiet_16_CSLvl0_1567440878882_4,noise
Music_1529939831374_3_3,noise
quiet_59_CSLvl0_1569423037565_3,noise
TV_1529939496893_1_4,noise
Dishwasher_1531168794506_2_4,noise
quiet_52_CSLvl0_1569251106625_5,noise
TV_71_CSLvl2_1569925938781_4,noise
WaterHeater_1559067801057_1,noise
